Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
439723001,303809004,Percutaneous measurement of cerebral venous sinus pressure using fluoroscopic guidance (procedure),Angiography of systems (procedure)
173411005,708739005,Biopsy of lesion of palate (procedure),Biopsy of lesion of oral cavity (procedure)
172462002,118904000,Drainage of subretinal fluid through sclera (procedure),Procedure on sclera (procedure)
172462002,425424008,Drainage of subretinal fluid through sclera (procedure),Drainage of subretinal fluid through retina (procedure)
713170001,426674009,Percutaneous transluminal balloon angioplasty with insertion of stent into iliac artery (procedure),Percutaneous transluminal balloon angioplasty of artery (procedure)
713170001,175612005,Percutaneous transluminal balloon angioplasty with insertion of stent into iliac artery (procedure),Percutaneous transluminal angioplasty of iliac artery (procedure)
29634001,118776007,Dacryocystorhinostomy via internal approach with laser (procedure),Procedure on duct (procedure)
412983004,414847006,Cerebrospinal fluid net bilirubin absorbance (procedure),Net bilirubin absorbance (procedure)
16551091000119100,281809009,Fine needle aspiration biopsy of joint of left hip using computed tomography guidance (procedure),Aspiration of hip joint (procedure)
30420006,24112000,Neuroplasty of ulnar nerve at wrist (procedure),Operative procedure on wrist (procedure)
231207000,303511004,Local anesthetic coccygeal nerve block (procedure),Local anesthetic nerve block in pelvis (procedure)
169161000,441986001,Isotope brain angiography (procedure),Imaging of brain (procedure)
169161000,83422003,Isotope brain angiography (procedure),Diagnostic procedure on blood vessel (procedure)
169161000,14772002,Isotope brain angiography (procedure),Diagnostic procedure on brain (procedure)
169161000,303809004,Isotope brain angiography (procedure),Angiography of systems (procedure)
240931005,2459003,Percutaneous thrombolysis of brachial artery (procedure),Destructive procedure of artery of upper extremity (procedure)
265166001,179321008,Conversion from cemented hemiarthroplasty of hip (procedure),Revision cemented hemiarthroplasty of hip (procedure)
265166001,178988003,Conversion from cemented hemiarthroplasty of hip (procedure),Revision of reconstruction of bone (procedure)
88914000,363278005,Radiography of pelvic bones (procedure),Radiographic procedure on pelvic region (procedure)
105361008,117043000,"Urinalysis, automated, with microscopy (procedure)",Automated laboratory procedure (procedure)
69009003,371053008,Division of cartilage of spine (procedure),Operative procedure on cartilage (procedure)
443075006,387688006,Manual reduction of dislocation of metacarpophalangeal joint with percutaneous skeletal fixation (procedure),Manipulation of joint (procedure)
32413006,129212008,Transplantation of heart (procedure),Grafting procedure of heart (procedure)
431930003,432683007,Percutaneous transluminal cutting balloon angioplasty of brachiocephalic artery using fluoroscopic guidance (procedure),Percutaneous transluminal angioplasty of brachiocephalic artery using fluoroscopic guidance (procedure)
173111001,119740001,Endoscopic laser destruction of lesion below trachea using rigid bronchoscope (procedure),Trachea destructive procedure (procedure)
241221001,25760001,Intravenous digital subtraction angiography of cervicocerebral arteries (procedure),Angiography of cervicocerebral arteries (procedure)
47470009,72710001,Shortening of sclera for repair of retinal detachment (procedure),Repair of sclera (procedure)
2837008,45009000,Transposition of ulnar nerve at elbow (procedure),Operative procedure on elbow (procedure)
699044002,363154008,Grafting of cultured skin (procedure),Implantation of soft tissue (procedure)
445289008,178770004,Exploration of fascia of hand (procedure),Exploration of soft tissue of hand (procedure)
237422003,8366007,Reduction mammoplasty free nipple graft technique (procedure),Operation on nipple (procedure)
88420009,61661004,Neuroplasty of major peripheral nerve branch of sciatic nerve (procedure),Operative procedure on foot (procedure)
55149002,363259005,"Procurement of patient informed consent, investigational study (procedure)",Patient management procedure (procedure)
55149002,241718004,"Procurement of patient informed consent, investigational study (procedure)",Protection of patient (procedure)
418129007,71254006,Fluoroscopic venography of adrenal vein (procedure),Venography of adrenal (procedure)
265667009,363154008,Local fasciocutaneous flap (procedure),Implantation of soft tissue (procedure)
419870000,24267008,Fluoroscopic venography of upper limb (procedure),Radiography of upper limb soft tissue (procedure)
312316009,27755001,Direct anastomosis of right ventricle to pulmonary trunk (procedure),Operation on vessels of heart (procedure)
439823007,241030000,Thoracentesis with insertion of pleural tube (procedure),Aspiration of drain (procedure)
25627009,90747004,Diagnostic procedure on papillary muscle of heart (procedure),Diagnostic procedure on muscle (procedure)
306813004,60263002,Thrombolysis of vascular graft (procedure),Destructive procedure of blood vessel (procedure)
113073005,77161005,Cerebrospinal fluid oligoclonal bands (procedure),Cerebrospinal fluid protein electrophoresis (procedure)
38447000,275228008,"Clipping of inferior vena cava, partial (procedure)",Clipping of vein (procedure)
371555005,371550000,Procedure on neoplasm of bony orbit (procedure),Procedure on neoplasm of eye proper (procedure)
13756000,133909001,Check artificial pacemaker for electrode impedance (procedure),Maintenance of device (procedure)
388691008,388690009,"Milk, boiled specific immunoglobulin E antibody measurement (procedure)",Milk specific immunoglobulin E antibody measurement (procedure)
233501006,83554005,Revascularization of hand (procedure),Operation on soft tissue of hand (procedure)
71576003,129182005,Arrest of bone growth of fibula (procedure),Procedure on joint of lower extremity (procedure)
91092007,72503009,Myotenontoplasty of hand (procedure),Operation on muscle of hand (procedure)
91092007,83554005,Myotenontoplasty of hand (procedure),Operation on soft tissue of hand (procedure)
91092007,178155009,Myotenontoplasty of hand (procedure),Plastic repair of tendon (procedure)
91092007,363319005,Myotenontoplasty of hand (procedure),Surgical repair of upper extremity (procedure)
707822001,233258006,Percutaneous transluminal balloon angioplasty for major systemic to pulmonary collateral artery (procedure),Angioplasty of artery (procedure)
7642007,373392003,Endarterectomy of abdominal artery (procedure),Vascular surgery procedure on abdominal region (procedure)
428751000124106,428791000124100,Recommendation to change medication dose form (procedure),Recommendation to change medication dose (procedure)
431587004,371009003,Cementoplasty of glenoid using fluoroscopic guidance (procedure),Operative procedure on bone of upper extremity (procedure)
306263000,308474002,Referral to pediatric neurologist (procedure),Referral to neurologist (procedure)
119846002,363154008,Skin of trunk transplantation (procedure),Implantation of soft tissue (procedure)
302335002,399097000,Local anesthetic thoracic epidural block (procedure),Administration of anesthesia (procedure)
430435008,700245000,Cementoplasty of acetabulum using computed tomography guidance (procedure),Osteoplasty using computed tomography guidance (procedure)
282142006,52172007,Open ventrosuspension of uterus (procedure),Repair of ligament (procedure)
282142006,90472003,Open ventrosuspension of uterus (procedure),Repair of round ligament of uterus (procedure)
11078007,252280008,Fletcher factor assay (procedure),Intrinsic coagulation pathway screening (procedure)
103963004,82655008,"Antibody screen, warm absorption (procedure)","Red blood cell antibody detection, warm (procedure)"
698560000,438517001,Referral to sleep apnea clinic (procedure),Referral to sleep clinic (procedure)
372066005,712991000,Implementation of protective measures during neurosurgical procedures (procedure),Management of safety (procedure)
432306008,301072001,Percutaneous embolization of brachial artery using fluoroscopic guidance (procedure),Embolization of brachial artery (procedure)
234855006,281836006,Fit fixed orthodontic retainer (procedure),Insertion of orthodontic retainer (procedure)
443984008,250650002,Quantitative measurement of mass concentration of hydrocortisone in saliva specimen (procedure),Steroid hormone measurement (procedure)
42790007,387694003,Manual reduction of closed fracture of lateral epicondyle of humerus (procedure),Manipulation of elbow joint (procedure)
442909008,450639003,Open drainage of retroperitoneal abscess (procedure),Open drainage of abscess of abdomen (procedure)
241555002,363278005,Computed tomography bladder (procedure),Radiographic procedure on pelvic region (procedure)
396150002,700274009,Referral for substance abuse (procedure),Referral for procedure (procedure)
172517004,43334009,Reformation of anterior chamber (procedure),Reformation of chamber of eye (procedure)
310637003,73018006,Microtherapeutic endoscopic silastic insert to vocal cord (procedure),Operation on vocal cord (procedure)
310637003,186160005,Microtherapeutic endoscopic silastic insert to vocal cord (procedure),Implant of vocal cords (procedure)
