Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
302212002,732041007,Entire perineal branches of posterior femoral cutaneous nerve (body structure),Entire regional nervous system (body structure)
302212002,727285002,Entire perineal branches of posterior femoral cutaneous nerve (body structure),Entire soft tissues (body structure)
302212002,730370004,Entire perineal branches of posterior femoral cutaneous nerve (body structure),Entire regional peripheral nerve (body structure)
188708001,732040008,Entire myocardium of apex of heart (body structure),Entire regional cardiovascular structure (body structure)
188708001,192084000,Entire myocardium of apex of heart (body structure),Entire myocardium of ventricle (body structure)
188708001,362021000,Entire myocardium of apex of heart (body structure),Entire myocardium of left ventricle (body structure)
188708001,732034001,Entire myocardium of apex of heart (body structure),Entire intrathoracic cardiovascular structure (body structure)
188708001,732006008,Entire myocardium of apex of heart (body structure),Entire cardiac internal structure (body structure)
729354003,727285002,Entire nerve to longus colli (body structure),Entire soft tissues (body structure)
729354003,730370004,Entire nerve to longus colli (body structure),Entire regional peripheral nerve (body structure)
729354003,730371000,Entire nerve to longus colli (body structure),Entire nerve of cervical plexus distribution (body structure)
731372000,204251009,Entire lymphatic vessel of axilla (body structure),Entire lymphatic vessel of thorax (body structure)
731372000,727285002,Entire lymphatic vessel of axilla (body structure),Entire soft tissues (body structure)
731372000,312509007,Entire lymphatic vessel of axilla (body structure),Entire lymphatic vessel of upper limb (body structure)
731372000,731169000,Entire lymphatic vessel of axilla (body structure),Entire peripheral lymphatic vessel (body structure)
731372000,731184009,Entire lymphatic vessel of axilla (body structure),Entire lymphatic vessel of trunk (body structure)
281415003,16982005,Joint structure of shoulder girdle (body structure),Shoulder region structure (body structure)
264846001,284357009,Left ventricle basal inferior segment (body structure),Left ventricle inferior segment (body structure)
91394001,86002004,Structure of retroperitoneal lymph node (body structure),Structure of lymphatic system of abdomen (body structure)
252751003,362245006,Entire vaginal rugae (body structure),Entire vaginal mucous membrane (body structure)
252751003,727285002,Entire vaginal rugae (body structure),Entire soft tissues (body structure)
252751003,362875007,Entire vaginal rugae (body structure),Entire lower body (body structure)
252751003,362662005,Entire vaginal rugae (body structure),Entire lower trunk (body structure)
369264001,732041007,Entire rubrospinal tract (body structure),Entire regional nervous system (body structure)
369264001,728891009,Entire rubrospinal tract (body structure),Entire central nervous system space (body structure)
729939003,732040008,Entire superficial vein of breast (body structure),Entire regional cardiovascular structure (body structure)
729939003,727285002,Entire superficial vein of breast (body structure),Entire soft tissues (body structure)
368778008,368913003,Entire subcutaneous tissue of medial canthus (body structure),Entire subcutaneous tissue of face (body structure)
368778008,368780002,Entire subcutaneous tissue of medial canthus (body structure),Entire subcutaneous tissue of eyelid (body structure)
368778008,730297008,Entire subcutaneous tissue of medial canthus (body structure),Entire subcutaneous tissue of canthus (body structure)
368778008,727285002,Entire subcutaneous tissue of medial canthus (body structure),Entire soft tissues (body structure)
728770009,732040008,Entire fast pathway (body structure),Entire regional cardiovascular structure (body structure)
728770009,726024000,Entire fast pathway (body structure),Entire accessory atrioventricular bundle (body structure)
728770009,732034001,Entire fast pathway (body structure),Entire intrathoracic cardiovascular structure (body structure)
728770009,732006008,Entire fast pathway (body structure),Entire cardiac internal structure (body structure)
179661002,279089004,Entire lymphatic vessel of pharynx (body structure),Entire lymphatic vessel (body structure)
179661002,727285002,Entire lymphatic vessel of pharynx (body structure),Entire soft tissues (body structure)
181263004,362875007,Entire perianal connective tissue (body structure),Entire lower body (body structure)
181263004,362662005,Entire perianal connective tissue (body structure),Entire lower trunk (body structure)
369225004,362327008,Entire longitudinal cerebral fissure (body structure),Entire cerebral medial surface (body structure)
369225004,732041007,Entire longitudinal cerebral fissure (body structure),Entire regional nervous system (body structure)
66155000,426113009,Structure of suprapleural membrane (body structure),Membrane organ structure (body structure)
68230005,1490004,Skeletal muscle structure of trunk (body structure),Structure of soft tissues of trunk (body structure)
426819006,425475006,Bone tissue of third metatarsal (body structure),Bone tissue of long bone (body structure)
279312006,732041007,Entire tapetum of corpus callosum (body structure),Entire regional nervous system (body structure)
313459005,732040008,Entire periaortic tissue (body structure),Entire regional cardiovascular structure (body structure)
313459005,727285002,Entire periaortic tissue (body structure),Entire soft tissues (body structure)
244673009,33790002,Entire middle phalanx of lesser toe (body structure),Structure of middle phalanx of little toe (body structure)
244673009,720648003,Entire middle phalanx of lesser toe (body structure),Structure of middle phalanx of lesser toe (body structure)
727966008,362300009,Entire temporal meninges (body structure),Entire cerebral meninges (body structure)
727772004,727285002,Entire lumbar intertransverse ligament (body structure),Entire soft tissues (body structure)
727772004,362875007,Entire lumbar intertransverse ligament (body structure),Entire lower body (body structure)
727772004,362662005,Entire lumbar intertransverse ligament (body structure),Entire lower trunk (body structure)
727772004,732088006,Entire lumbar intertransverse ligament (body structure),Entire regional musculoskeletal system (body structure)
