Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
292063009,292064003,Fentanyl adverse reaction (disorder),Pethidine adverse reaction (disorder)
371895000,300577008,Culprit lesion of coronary artery (finding),Finding of lesion (finding)
1091111000119102,1091951000119104,Chronic nonsuppurative otitis media of right ear (disorder),Otitis media of right ear (disorder)
52483005,21243004,Term birth of newborn sextuplets (finding),Term birth of newborn (finding)
248471008,248463009,Tolerant of changes in ambient temperature (finding),Tolerant of ambient temperature (finding)
11864401000119106,11854011000119108,Superficial foreign body of skin of left foot (disorder),Injury of left foot (disorder)
211606007,125663008,"Open crush injury, foot (disorder)",Open wound of foot (disorder)
263082000,263080008,Fracture dislocation of lunate (disorder),Fracture dislocation of radiocarpal joint (disorder)
240274003,473141001,Bone fixation device protrusion (disorder),Protrusion of musculoskeletal implant (disorder)
263201004,275329003,Dorsal Barton's fracture (disorder),Dislocation of radius - distal (disorder)
10760901000119104,364738009,"Sextuplets, some live born (finding)",Finding of outcome of delivery (finding)
429670004,280136002,Infection of prepatellar bursa (disorder),Disorder of soft tissue of lower limb (disorder)
94184004,94590005,Secondary malignant neoplasm of base of tongue (disorder),Secondary malignant neoplasm of soft tissues of neck (disorder)
89225005,48079002,Anxiety about blushing (finding),Disturbance in mood (finding)
47972006,128070006,Superficial injury of abdominal wall with infection (disorder),Infectious disease of abdomen (disorder)
289648008,289674002,Normal position of uterus (finding),Body of uterus normal (finding)
309780003,202102003,Old tear of medial meniscus (disorder),Old tear of meniscus of knee (disorder)
102831002,247353003,Renal angle pain (finding),Site of abdominal pain (finding)
126984006,280132000,Neoplasm of peripheral nerves of neck (disorder),Disorder of soft tissue of neck (disorder)
209284007,208836001,Closed fracture subluxation of distal radioulnar joint (disorder),Closed traumatic subluxation of wrist (disorder)
209284007,209264008,Closed fracture subluxation of distal radioulnar joint (disorder),Closed fracture dislocation of wrist (disorder)
209284007,209266005,Closed fracture subluxation of distal radioulnar joint (disorder),Closed fracture dislocation radiocarpal joint (disorder)
209560003,280132000,Atlantoaxial joint sprain (disorder),Disorder of soft tissue of neck (disorder)
427944007,73573004,Congenital asymmetry of forehead (disorder),Congenital anomaly of musculoskeletal system (disorder)
298637009,298182007,Increased active range of lumbar spine left lateral flexion (finding),Active range of joint movement increased (finding)
95074005,95098003,Neoplasm of uncertain behavior of skin of neck (disorder),Neoplasm of uncertain behavior of soft tissues of neck (disorder)
238733003,402694007,Erosive pustular dermatosis of the scalp (disorder),Dermatosis of scalp (disorder)
238733003,871000119100,Erosive pustular dermatosis of the scalp (disorder),Lesion of scalp (disorder)
210847004,429421009,Injury of deep palmar arch (disorder),Injury of artery of hand (disorder)
292050003,292052006,Dextropropoxyphene adverse reaction (disorder),Methadone adverse reaction (disorder)
209318001,416910005,Closed fracture subluxation digit (disorder),Closed traumatic dislocation of digit of hand (disorder)
370068001,301855007,Tumor invasion into mediastinal lymph node with extracapsular extension (finding),Finding of lymph node (finding)
427681009,280136002,Synovial cyst of sacrum (disorder),Disorder of soft tissue of lower limb (disorder)
427681009,280133005,Synovial cyst of sacrum (disorder),Disorder of soft tissue of trunk (disorder)
94565008,94589001,Secondary malignant neoplasm of skin of lower limb (disorder),Secondary malignant neoplasm of soft tissues of lower limb (disorder)
609370009,609371008,Frankl behavioral rating definitely negative (finding),Frankl behavioral rating negative (finding)
724892008,282766005,Strain of tendon of lower back (disorder),Lower back injury (disorder)
199267003,80113008,Congenital cardiovascular disorder in the puerperium - baby delivered during current episode of care (disorder),Complication of the puerperium (disorder)
721273004,430886005,Infection of vertebra (disorder),Disorder of vertebra (disorder)
246672001,246671008,Color vision below statutory standard (finding),Color vision statutory standard (finding)
70381003,385424001,Open dislocation of distal end of ulna (disorder),Injury of connective tissue (disorder)
70381003,125649002,Open dislocation of distal end of ulna (disorder),Open wound of forearm (disorder)
11309761000119104,453981000124109,Pathological fracture of left patella (disorder),Fracture of left lower limb (disorder)
11309761000119104,300431000119107,Pathological fracture of left patella (disorder),Disorder of left patella (disorder)
269107002,208754006,"Closed traumatic dislocation shoulder joint, posterior (disorder)",Closed traumatic dislocation of shoulder (disorder)
447658000,448555009,Lymphoma of fundus of stomach (disorder),Lymphoma of body of stomach (disorder)
473397008,397578001,Dialysis catheter in situ usable (finding),Device in situ (finding)
198160001,128070006,Chronic female pelvic cellulitis (disorder),Infectious disease of abdomen (disorder)
76658000,274169001,Perineal laceration involving labia (disorder),Labia - open wound (disorder)
711460001,301310005,Increased lower face height (finding),Finding of face (finding)
70000009,111691006,Crushing injury of multiple sites of lower limb (disorder),Crushing injury of multiple sites (disorder)
110081000119109,428252001,Bacterial vaginosis in pregnancy (disorder),Vaginitis in pregnancy (disorder)
134312002,93845000,Odontogenic ghost cell carcinoma (disorder),Primary malignant neoplasm of jaw (disorder)
93976007,93717002,Primary malignant neoplasm of pyloric antrum (disorder),Primary malignant neoplasm of body of stomach (disorder)
234131004,280133005,Splenoportal vascular anomaly (disorder),Disorder of soft tissue of trunk (disorder)
125613003,609620004,Traumatic dislocation of pelvis (disorder),Disorder of pelvis (disorder)
87698003,280135003,Partial thenar atrophy (disorder),Disorder of soft tissue of upper limb (disorder)
87698003,363056008,Partial thenar atrophy (disorder),Degenerative disorder of extremity (disorder)
87698003,363058009,Partial thenar atrophy (disorder),Degenerative disorder of muscle (disorder)
249490005,300358007,Food comes down nose (finding),Functional finding of gastrointestinal tract (finding)
15671961000119100,73573004,Camptodactyly of left hand (disorder),Congenital anomaly of musculoskeletal system (disorder)
473178003,473119001,Breakage of internal fixation device (disorder),Breakage of musculoskeletal implant (disorder)
49607006,124910006,Biotin deficiency disease (disorder),Deficiency of biotin (disorder)
236602004,68566005,Tuberculous stricture of ureter (disorder),Urinary tract infectious disease (disorder)
236602004,128070006,Tuberculous stricture of ureter (disorder),Infectious disease of abdomen (disorder)
110254001,429433004,Contusion of mandibular attached gingiva (disorder),Injury of soft tissue of face (disorder)
1734006,445734009,Fracture of vertebral column with spinal cord injury (disorder),Fracture of body of vertebra (disorder)
276714005,301233008,Incoordinate swallowing in newborn (finding),Functional finding of respiratory tract (finding)
202576008,280135003,Synovial osteochondromatosis of sternoclavicular joint (disorder),Disorder of soft tissue of upper limb (disorder)
202576008,280133005,Synovial osteochondromatosis of sternoclavicular joint (disorder),Disorder of soft tissue of trunk (disorder)
426578000,698957003,Premenstrual dysphoric disorder in remission (disorder),Depressive disorder in remission (disorder)
124142001,124228001,Deficiency of malate oxidase (disorder),Deficiency of oxidase (disorder)
75752004,371596008,"Bipolar I disorder, most recent episode depressed with melancholic features (disorder)",Bipolar I disorder (disorder)
107651000119106,433096001,Acquired transverse maxillary hypoplasia (disorder),Deformity of bone of face (disorder)
93982005,94050001,Primary malignant neoplasm of rectovaginal septum (disorder),Primary malignant neoplasm of soft tissues of abdomen (disorder)
321171000119102,430886005,Spondylolisthesis of lumbar vertebra (disorder),Disorder of vertebra (disorder)
724893003,285391000,Strain of muscle of pelvis (disorder),Strain of muscle of lower limb (disorder)
724893003,280136002,Strain of muscle of pelvis (disorder),Disorder of soft tissue of lower limb (disorder)
237328003,280136002,Obstetric pelvic joint damage (disorder),Disorder of soft tissue of lower limb (disorder)
237328003,116225000,Obstetric pelvic joint damage (disorder),Complication of injury (disorder)
1076071000119107,280135003,Ganglion cyst of tendon sheath of right hand (disorder),Disorder of soft tissue of upper limb (disorder)
298445008,298230003,Normal passive range of cervical spine left lateral flexion (finding),Passive range of joint movement normal (finding)
421920002,421165007,Diabetic cataract associated with type I diabetes mellitus (disorder),Diabetic oculopathy associated with type I diabetes mellitus (disorder)
281499005,255180005,Subungual exostosis of lesser toe (disorder),Benign neoplasm of bone of foot (disorder)
461882008,308132000,Dysplasia of glottis (disorder),Dysplasia of larynx (disorder)
29574001,430886005,Schmorl's nodes of lumbar region (disorder),Disorder of vertebra (disorder)
473152007,93448009,Superficial ulcer of skin of pacemaker pulse generator site (disorder),Superficial ulcer of skin (disorder)
416511004,208864006,Closed traumatic subluxation of multiple digits of hand (disorder),Closed traumatic dislocation multiple digits (disorder)
416511004,208882009,Closed traumatic subluxation of multiple digits of hand (disorder),Closed traumatic subluxation multiple digits (disorder)
10836741000119106,15728881000119102,Open fracture of medial malleous of right tibia (disorder),Disorder of joint of right ankle (disorder)
186326007,128070006,Pasteurella mesenteric adenitis (disorder),Infectious disease of abdomen (disorder)
